id,description,code,name,keywords,include,exclude
88904,Servicios de fabricación de instrumentos musicales,88904,Servicios de fabricación de instrumentos musicales,Servicios de fabricacion de instrumentos musicales,Servicios de fabricación de instrumentos musicales,
88905,Servicios de fabricación de artículos deportivos,88905,Servicios de fabricación de artículos deportivos,Servicios de fabricacion de articulos deportivos,Servicios de fabricación de artículos deportivos,
88906,Servicios de fabricación de juegos y juguetes,88906,Servicios de fabricación de juegos y juguetes,Servicios de fabricacion de juegos y juguetes,Servicios de fabricación de juegos y juguetes,
88907,Servicios de fabricación Instrumentos y suministros médicos y dentales  ,88907,Servicios de fabricación Instrumentos y suministros médicos y dentales  ,Servicios de fabricacion Instrumentos y suministros medicos y dentales  ,Servicios de fabricación Instrumentos y suministros médicos y dentales  ,
88909,Otros servicios de fabricación n.c.p.,88909,Otros servicios de fabricación n.c.p.,Otros servicios de fabricacion n.c.p.,Otros servicios de fabricación n.c.p.,
89110,"Servicios editoriales, a comisión o por contrato",89110,"Servicios editoriales, a comisión o por contrato","Servicios editoriales, a comision o por contrato","Esta subclase incluye: publicación de material impreso o software, a comisión o por contrato. ",
89121,Servicios de impresión,89121,Servicios de impresión,Servicios de impresion,"Esta subclase incluye: servicios de impresión de periódicos, servicios de impresión de libros, Servicios de impresión directamente sobre plástico, vidrio, metal, madera o cerámica, Otros servicios de impresión n.c.p. ","Esta subclase no incluye: Impresión a color de las imágenes de película o medios digitales, véase 83820, Servicios de impresión de textiles (serigrafía), véase 88213"
89122,Servicios relacionados con la impresión,89122,Servicios relacionados con la impresión,Servicios relacionados con la impresion,,
89123,"Servicios de reproducción de información grabada, a comisión o por contrato",89123,"Servicios de reproducción de información grabada, a comisión o por contrato","Servicios de reproduccion de informacion grabada, a comision o por contrato","Esta subclase incluye: Los servicios de reproducción de copias originales de grabaciones gramofónicas, discos compactos, cintas de música y otras grabaciones de sonido., Los servicios de reproducción de copias originales de cintas de vídeo, discos láser, grabaciones de video, DVD y otros medios de grabación con películas., Los servicios de reproducción de copias originales de software, discos, cintas, cartuchos y otros medios de comunicación con información o datos. ","Esta subclase no incluye: Servicios de producción de audio y video, véase 9612"
89200,"Servicios de moldeado, estampado, extrusión y fabricación de productos similares de plástico",89200,"Servicios de moldeado, estampado, extrusión y fabricación de productos similares de plástico","Servicios de moldeado, estampado, extrusion y fabricacion de productos similares de plastico","Esta subclase incluye: Los servicios de fabricación de piezas de plástico mediante procesos de plastificación para terceros, según sus especificaciones o requerimientos (estos procesos de plastificación pueden incluir elementos de refuerzo de fibras de vidrio, fibra de carbono, o materiales similares)., Los servicios de limpieza de planchas y objetos de plástico., Los productos intermedios resultantes del plástico generalmente no son identificables en el Sistema Armonizado de Designación y Codificación de Mercancías en función de su uso en el futuro y se incluye: Las piezas de materiales termoplásticos o térmoendurecibles moldeadas en frío o en caliente., Las piezas de materiales plásticos celulares, estratificados o reforzados., Las piezas moldeadas de plástico con núcleo de fibra., Las piezas de plástico laminadas, calandradas, estampadas, etc. ",
89310,Servicios de fundición de hierro y acero,89310,Servicios de fundición de hierro y acero,Servicios de fundicion de hierro y acero,"Esta subclase incluye: Servicios de fundición de hierro maleable, Servicios de fundición de hierro esferoidal, Servicios de fundición de hierro fundido gris, Servicios de fundición de acero, Los productos intermedios resultantes de la fundición del acero generalmente no son identificables en el Sistema Armonizado de Designación y Codificación de Mercancías en función de su uso en el futuro.",
89320,Servicios de fundición de metales no ferrosos,89320,Servicios de fundición de metales no ferrosos,Servicios de fundicion de metales no ferrosos,"Esta subclase incluye: Servicios de fundición de metales ligeros, Servicios de fundición de otros metales no ferrosos, Los productos resultantes intermedio de fundición normalmente no son identificables en el Sistema Armonizado de Designación y Codificación de Mercancías en base a su uso en el futuro.",
89330,"Servicios de forjado, prensado, estampado, laminado de metales y pulvimetalurgia",89330,"Servicios de forjado, prensado, estampado, laminado de metales y pulvimetalurgia","Servicios de forjado, prensado, estampado, laminado de metales y pulvimetalurgia","Esta subclase incluye: servicios de forja de metales, servicios de extrusión en frío o embutición, servicios de estampado de metales no ferrosos de, a partir de dibujos, servicio laminado de metal, corte y punzonado, a partir de dibujos, servicios de fabricación de objetos metálicos, polvos de metal, mediante un tratamiento térmico (sinterización) o de presión, Los productos resultantes intermedio de metal normalmente no son identificables en el Sistema Armonizado de Designación y Codificación de Mercancías en base a su uso en el futuro. ",
89410,"Servicios de recuperación de desechos metálicos, a comisión o por contrato",89410,"Servicios de recuperación de desechos metálicos, a comisión o por contrato","Servicios de recuperacion de desechos metalicos, a comision o por contrato","Esta subclase incluye: Los servicios de procesamiento de desperdicios, desechos y artículos de metal, nuevos o usados, utilizados como materia prima secundaria. Inicialmente los productos tradicionales se componen de los desechos y residuos clasificados o no clasificados pero que son directamente aptos en un proceso industrial, mientras que el producto resultante es apto para el procesamiento adicional y debe ser considerado entonces como producto intermedio. Se requiere un proceso mecánico o químico para realizar la recuperación de estos desechos metálicos; por ejemplo: La trituración mecánica de los residuos de metales, como automóviles usados, lavadoras, bicicletas, etc., con su consiguiente clasificación y separación., La reducción mecánica de grandes piezas de hierro, como vagones de ferrocarril., El desguace de bienes usados, como automóviles, a fin de obtener partes reutilizables., El desguace de bienes usados, como automóviles o refrigeradores para eliminar los desechos o residuos peligrosos (aceite, líquido de refrigeración, combustible, etc.).",
89420,"Servicios de recuperación de desechos no metálicos, a comisión o por contrato",89420,"Servicios de recuperación de desechos no metálicos, a comisión o por contrato","Servicios de recuperacion de desechos no metalicos, a comision o por contrato","Esta subclase incluye: Los servicios de procesamiento de desechos, residuos o artículos no metálicos, nuevos o usados, para su disposición como materia prima secundaria. Inicialmente los productos tradicionales se componen de los desechos y residuos clasificados o no clasificados pero que son directamente aptos en un proceso industrial, mientras que el producto resultante es apto para el procesamiento adicional y debe ser considerado entonces como producto intermedio. Se requiere un proceso mecánico o químico para realizar la recuperación de estos desechos no metálicos; por ejemplo., La recuperación de caucho, como neumáticos usados para producir materia prima secundaria. , La clasificación y granulación de plásticos para producir materias primas secundarias que pueda utilizarse para tubos, macetas para flores, paletas, etc., La recuperación de productos químicos a partir de residuos químicos., La trituración, lavado y clasificación de vidrio., La trituración, limpieza y clasificación de otros residuos como demolición para obtener materia prima., . ","Esta subclase no incluye: Servicios de comercio al por mayor de desperdicios y desechos incluyendo la recolección, clasificación, empaque, y tratamiento, etc., sin un proceso industrial, véase 61295"
91111,Servicios ejecutivos y legislativos,91111,Servicios ejecutivos y legislativos,Servicios ejecutivos y legislativos,"Esta subclase incluye: servicios de administración ejecutivos y legislativos de diferentes organismos a nivel , central, regional y local. ",
